id,content,start_index,headers,has_code,has_list,has_table,has_blockquote,char_count,word_count,prev_chunk,next_chunk
m_chunk_52,". Mô hình Câu lạc bộ lý luận trẻ góp phần nâng cao nhận thức, bản lĩnh chính trị của sinh viên. Nhiều hoạt động cung cấp thông tin, trang bị kiến thức, phương pháp, kỹ năng giúp sinh viên tự phòng ngừa, tăng “sức đề kháng”, bản lĩnh đấu tranh với các luận điệu xuyên tạc của các thế lực thù địch, tham gia tích cực bảo vệ nền tảng tư tưởng của Đảng được quan tâm triển khai. Đặc biệt, nhiệm kỳ 2018 - 2023, công tác phối hợp với tổ chức Đoàn để tạo nguồn phát triển Đảng trong sinh viên được các cấp bộ Hội quan tâm, tổ chức nhiều hoạt động tạo môi trường cho hội viên rèn luyện, phấn đấu. Trong nhiệm kỳ 2018-2023, có 18.015 sinh viên được kết nạp vào Đảng Cộng sản Việt Nam. Công tác nắm bắt, định hướng tình hình tư tưởng, dư luận xã hội trong hội viên, sinh viên được thực hiện chủ động, đa dạng, thường xuyên, kịp thời.",34720,,False,False,False,False,892,173,chunk_51,chunk_53
m_chunk_53,"Các hoạt động giáo dục truyền thống được triển khai sâu rộng, lan toả tới hội viên, sinh viên. Nổi bật là các hoạt động giáo dục truyền thống cách mạng, giữ gìn và phát huy bản sắc văn hóa dân tộc, truyền thống hiếu học, tôn sư trọng đạo. Các cấp bộ Hội chú trọng công tác tuyên truyền về truyền thống tổ chức Hội Sinh viên Việt Nam. Các hoạt động đền ơn đáp nghĩa, kỷ niệm các ngày lễ lớn, các sự kiện quan trọng của Đảng, của dân tộc và của tổ chức Đoàn, Hội được tổ chức đa dạng, rộng khắp. Một số hoạt động cấp Trung ương như: Cuộc thi sáng tác video clip “Tinh hoa Việt Nam”, chương trình “Tuổi trẻ Việt Nam - Câu chuyện hòa bình” số 7, chương trình tiếp lửa truyền thống “Sinh viên Việt Nam - Viết tiếp câu chuyện hoà bình”;…thu hút sự hưởng ứng của đông đảo sinh viên, có sức lan toả trong xã hội",35615,,False,False,False,False,803,170,chunk_52,chunk_54
m_chunk_54,". Các hoạt động tuyên truyền, hướng về biển, đảo được các cấp bộ Hội tập trung triển khai, chú trọng đổi mới, đa dạng hóa hình thức tuyên truyền, thu hút sự quan tâm tham gia của đông đảo hội viên, sinh viên, góp phần bồi đắp tình yêu, ý thức bảo vệ chủ quyền và trách nhiệm tham gia phát triển kinh tế biển, đảo của sinh viên. Chương trình “Sinh viên với biển, đảo Tổ quốc” với điểm nổi bật trong nhiệm kỳ là Hành trình đến huyện đảo Trường Sa năm 2023, Cuộc thi “Ý tưởng sinh viên bảo vệ chủ quyền và phát triển biển, đảo của tổ quốc”, hoạt động xây dựng, tu sửa cột cờ Tổ quốc tại các đảo tiền tiêu, đảo thanh niên nhận được sự đánh giá cao của sinh viên, nhà trường và xã hội.",36418,,False,False,False,False,680,146,chunk_53,chunk_55
m_chunk_55,"Các hoạt động định hướng giá trị, đạo đức, lối sống, nâng cao ý thức công dân, chấp hành pháp luật cho hội viên, sinh viên được tổ chức thường xuyên, rộng khắp. Các chương trình văn hóa, văn nghệ, hội thi nét đẹp sinh viên được duy trì, đổi mới hình thức tổ chức, thu hút đông đảo sinh viên tham gia. Cuộc vận động “Mỗi ngày một tin tốt, mỗi tuần một câu chuyện đẹp” được các cấp bộ Hội triển khai sâu rộng, lan toả tới hội viên, sinh viên cả nước, góp phần định hướng giá trị và thói quen sử dụng mạng xã hội tích cực cho sinh viên. 3. Sinh viên học tập, sáng tạo, nghiên cứu khoa học",37100,,False,False,False,False,585,125,chunk_54,chunk_56
m_chunk_56,"3. Sinh viên học tập, sáng tạo, nghiên cứu khoa học Xác định học tập, sáng tạo, nghiên cứu khoa học là nhiệm vụ chính trị quan trọng hàng đầu của sinh viên, Hội Sinh viên các cấp đã tích cực triển khai các hoạt động nâng cao nhận thức về học tập chủ động, học tập suốt đời trong sinh viên. Nhiều hoạt động hỗ trợ thiết thực, khuyến khích sinh viên thi đua học tập được tổ chức như các cuộc thi Olympic học thuật, hội nghị chuyên ngành. Điểm nhấn trong nhiệm kỳ là sự phát triển đa dạng, ngày càng chất lượng của các câu lạc bộ, đội, nhóm học thuật. Các cấp bộ Hội đã chủ động hơn trong việc đề xuất các cơ chế, chính sách hỗ trợ sinh viên vay vốn, hỗ trợ chi phí học tập, nghiên cứu khoa học, miễn giảm học phí và tham gia giám sát việc thực hiện chính sách, pháp luật về giáo dục đào tạo.",37635,,False,False,False,False,826,169,chunk_55,chunk_57
m_chunk_57,"Các chương trình học thuật do Trung ương Hội Sinh viên Việt Nam tổ chức như “Hội thảo khoa học trẻ Việt Nam toàn cầu”,“Hội thi Olympic Kinh tế lượng và ứng dụng”, Cuộc thi “Công nghệ trí tuệ Student Chietech”…thu hút sự tham gia của đông đảo hội viên, sinh viên trên cả nước. Chương trình “Hội thảo khoa học trẻ Việt Nam toàn cầu” được triển khai hiệu quả, phát huy được nhiều đề tài, ý tưởng sáng tạo phục vụ lĩnh vực giáo dục trong và ngoài nước. Các đề tài nghiên cứu khoa học của sinh viên được nghiệm thu trở thành một trong các tiêu chí quan trọng đánh giá tiêu chí “Học tập tốt” trong việc xét danh hiệu “Sinh viên 5 tốt” các cấp. Các cấp bộ Hội thành lập, củng cố và phát triển rộng khắp hệ thống các câu lạc bộ học thuật, các tổ, đội, nhóm sinh viên tự học, nghiên cứu khoa học. Nhiều giải thưởng, chương trình hỗ trợ, tôn vinh sinh viên có thành tích cao trong học tập, nghiên cứu khoa học được đầu tư tổ chức hiệu quả, tạo độ lan toả cao trong sinh viên và xã hội.",38464,,False,False,False,False,989,204,chunk_56,chunk_58
m_chunk_58,"Các hoạt động thúc đẩy thói quen đọc sách, xây dựng văn hóa đọc trong sinh viên được các cấp bộ Hội quan tâm duy trì, góp phần làm phong phú đời sống văn hóa, tinh thần cho sinh viên. Các cơ sở Hội triển khai cuộc vận động “Mỗi sinh viên một ý tưởng sáng tạo”, tổ chức các cuộc thi, ngày hội thúc đẩy tinh thần sáng tạo của sinh viên; xây dựng các giải pháp tạo môi trường để sinh viên tham gia nghiên cứu khoa học, phát huy, ứng dụng sản phẩm và đề tài nghiên cứu khoa học của sinh viên trong thực tế. Tổ chức Hội đã chủ động tìm kiếm, vận động các nguồn lực xã hội, duy trì hiệu quả các quỹ khuyến học, học bổng sinh viên, triển khai hiệu quả chương trình “Tiếp sức đến trường”, đặc biệt trong bối cảnh ảnh hưởng dịch bệnh Covid-19 và thiên tai. Trong nhiệm kỳ, Quỹ Hỗ trợ và Phát triển sinh viên Việt Nam đã tăng nguồn vốn từ 08 tỷ lên 18 tỷ; tổng kinh phí học bổng, giải thưởng được trao tặng trong nhiệm kỳ là hơn 479 tỷ đồng học bổng. 4. Sinh viên tình nguyện vì cuộc sống cộng đồng",39455,,False,False,False,False,988,212,chunk_57,chunk_59
m_chunk_59,"4. Sinh viên tình nguyện vì cuộc sống cộng đồng Sinh viên tiếp tục là lực lượng nòng cốt và chủ đạo trong các hoạt động thanh niên tình nguyện. Phong trào tình nguyện của sinh viên ngày càng đi vào chiều sâu, gắn với phát huy chuyên môn của sinh viên, phù hợp với nhu cầu của địa phương, đảm bảo tính thiết thực, bền vững. Công trình phần việc tình nguyện đảm bảo theo nguyên tắc “Được người, được việc, được tổ chức”. Phương thức tổ chức các hoạt động tình nguyện nhiều đổi mới, đẩy mạnh các đợt triển khai hoạt động tình nguyện cao điểm, đồng loạt; tăng cường ứng dụng công nghệ thông tin trong công tác triển khai. Tình nguyện tại chỗ, thường xuyên kết hợp với tình nguyện theo chiến dịch tập trung trên các địa bàn được đẩy mạnh.",40398,,False,False,False,False,733,147,chunk_58,chunk_60
m_chunk_60,"Trong bối cảnh dịch Covid-19 và giãn cách xã hội diễn biến phức tạp, với thông điệp “3T” (Tiên phong - Tương trợ - Thích ứng), sinh viên đã trở thành một trong những lực lượng xung kích chủ lực trên mọi mặt trận phòng chống dịch (các đội hình hỗ trợ sàng lọc, lấy mẫu xét nghiệm và truy vết; hỗ trợ tiêm chủng; hỗ trợ lưu thông hàng hoá; hỗ trợ vận chuyển nhu yếu phẩm và “ATM oxy”, hỗ trợ khám sàng lọc sau Covid-19...); tạo được dấu ấn sâu sắc, tốt đẹp trong cộng đồng. Lực lượng sinh viên chuyên ngành y, dược trên toàn quốc đã hưởng ứng tốt các hoạt động tình nguyện cao điểm theo sự điều động của Hội Sinh viên Việt Nam các cấp và Ban chỉ đạo phòng chống dịch quốc gia",41134,,False,False,False,False,673,142,chunk_59,chunk_61
m_chunk_61,". Các cấp bộ Hội Sinh viên đã tăng cường tổ chức sáng tạo nhiều hoạt động tình nguyện theo hình thức trực tuyến, vận dụng tối ưu công nghệ số, chuyển đổi số trong công tác tình nguyện, điển hình như tổ chức các giải chạy, giải đi bộ trực tuyến, chương trình ""Tiếp sức Covid"" tặng quà trực tiếp và đăng ký nhận quà cứu trợ thông qua website, triển khai dự án ""Học cùng chiến binh nhí""…",41807,,False,False,False,False,384,80,chunk_60,chunk_62
m_chunk_62,"Trong nhiệm kỳ, Trung ương Hội Sinh viên Việt Nam đã phối hợp với Đài Truyền hình Việt Nam tổ chức chương trình “Sinh viên Việt Nam thế hệ mới” nhằm tìm kiếm và hỗ trợ các ý tưởng, dự án tình nguyện, phục vụ cộng đồng của sinh viên. Chương trình “Tiếp sức mùa thi” tiếp tục được triển khai hiệu quả với nhiều điểm mới, tiếp tục phát huy hiệu quả trong việc hỗ trợ thí sinh đồng thời tạo được môi trường rèn luyện cho hội viên, sinh viên trên cả nước. Giai đoạn 2018 - 2023 đánh dấu bước chuyển đổi của chương trình như mở rộng đối tượng được hỗ trợ, kéo dài thời gian tổ chức chương trình nhằm đẩy mạnh hỗ trợ trước và sau kỳ thi, ứng dụng công nghệ chuyển đổi số, tăng cường hỗ trợ tâm lý, tiếp sức tinh thần cho thí sinh... Chương trình “Tiếp sức đến trường” được triển khai tốt ở các trường thông qua các học bổng, phần quà hỗ trợ tân sinh viên, sinh viên có hoàn cảnh khó khăn.",42193,,False,False,False,False,881,186,chunk_61,chunk_63
m_chunk_63,"Chiến dịch sinh viên tình nguyện “Mùa hè xanh” có bước phát triển mạnh mẽ về quy mô, chất lượng; tiếp tục giữ vai trò là chiến dịch chủ lực của sinh viên trong Chiến dịch Thanh niên tình nguyện Hè hàng năm. 100% các trường đại học, cao đẳng tổ chức truyền thông cho sinh viên đăng ký tham gia và tuyển chọn sinh viên tình nguyện “Mùa hè xanh”. Các hoạt động tập trung triển khai như: Xây dựng nông thôn mới, đô thị văn minh, bảo vệ môi trường, ứng phó biến đổi khí hậu, tham gia đảm bảo an sinh xã hội, chăm lo cho thanh thiếu nhi. Phương thức tổ chức Chiến dịch có nhiều sáng tạo, thiết thực. Nhiều tỉnh, thành phố duy trì tốt đội hình tình nguyện tại chỗ và tổ chức đội hình hỗ trợ các địa bàn khó khăn ngoài địa phương. Một số đơn vị xây dựng đề án hỗ trợ, giúp đỡ giải quyết các vấn đề của địa phương trong cả giai đoạn.",43077,,False,False,False,False,824,176,chunk_62,chunk_64
m_chunk_64,"Chương trình ""Tình nguyện mùa đông”, ""Xuân tình nguyện” được triển khai với các hoạt động đa dạng, thiết thực, ý nghĩa và phù hợp với nhu cầu của từng địa phương, đối tượng của các chương trình. Các chương trình đã góp phần hỗ trợ học sinh, thiếu nhi vùng cao, vùng khó khăn có thêm điều kiện sinh hoạt, học tập; chia sẻ với những gia đình thuộc hộ nghèo, cận nghèo, người già neo đơn, học sinh, sinh viên có hoàn cảnh khó khăn.",43903,,False,False,False,False,428,87,chunk_63,chunk_65
m_chunk_65,"Các hoạt động bảo vệ và xây dựng môi trường xanh, sạch, đẹp được tổ chức thường xuyên, tập trung vào các hoạt động giữ gìn cảnh quan môi trường giảng đường, ký túc xá, khu nhà trọ thông qua các ""Ngày thứ bảy tình nguyện"", ‘Ngày chủ nhật xanh” ... Các hoạt động tham gia đảm bảo trật tự an toàn giao thông được duy trì và thực hiện hiệu quả như: tuyên truyền về văn hóa giao thông, thành lập các đội sinh viên tình nguyện tham gia điều tiết giao thông tại các giờ cao điểm, các điểm nóng, thực hiện mô hình “Cổng trường an toàn giao thông”. Hoạt động hiến máu tình nguyện thu hút đông đảo sinh viên tham gia. Mô hình ngày hội hiến máu tình nguyện, các câu lạc bộ tuyên truyền hiến máu tình nguyện, “ngân hàng máu sống, máu hiếm”, “ngân hàng máu di động” tiếp tục được duy trì, mang lại hiệu quả thiết thực.",44333,,False,False,False,False,805,166,chunk_64,chunk_66
m_chunk_66,"Hoạt động tình nguyện quốc tế trong nhiệm kỳ đã có bước phát triển, ngày càng có nhiều đội hình thanh niên tình nguyện của các nước đến tham gia hoạt động ở Việt Nam và các đội hình tình nguyện của sinh viên Việt Nam tham gia tình nguyện ngoài nước. 5 năm qua, các cấp bộ Hội đã tiếp nhận đông đảo thanh niên tình nguyện quốc tế tham gia hoạt động tình nguyện tại Việt Nam. Hội Sinh viên một số tỉnh, thành duy trì hiệu quả các hoạt động tình nguyện tại Lào, Campuchia như: làm đường giao thông nông thôn, sửa chữa nhà, tổ chức khám chữa bệnh, nâng cao trình độ tin học, ngoại ngữ cho thanh thiếu niên. 5. Sinh viên rèn luyện thể chất",45140,,False,False,False,False,634,132,chunk_65,chunk_67
m_chunk_67,"5. Sinh viên rèn luyện thể chất Tạo môi trường để hội viên, sinh viên rèn luyện thể chất là công tác quan trọng, được các cấp bộ Hội quan tâm, chủ động và duy trì bằng nhiều hình thức sáng tạo, hấp dẫn, thu hút đông đảo hội viên, sinh viên tham gia. Các hoạt động thể dục, thể thao được tổ chức thường xuyên, có sự kết nối giữa sinh viên các trường thông qua triển khai cuộc vận động “Mỗi sinh viên tập luyện một môn thể thao”. Các môn thể thao số đông được chú trọng triển khai.",45744,,False,False,False,False,479,102,chunk_66,chunk_68
m_chunk_68,"Trung ương Hội Sinh viên Việt Nam tổ chức Giải Bóng đá sinh viên và Giải thể thao sinh Việt Nam VUG với nhiều bộ môn mới, ngày càng chuyên nghiệp, quy mô hơn trong công tác tổ chức. Các cấp bộ Hội tiếp tục duy trì định kỳ tổ chức “Ngày hội sinh viên khỏe”, “Ngày hội thể thao”, các giải thể thao phong trào nhằm xây dựng môi trường cho sinh viên rèn luyện sức khỏe, tăng cường thể chất, hướng đến nâng cao chất lượng các hoạt động, mở rộng quy mô các hoạt động thể dục thể thao dành cho sinh viên. Việc tổ chức các sân chơi đã giúp các cấp bộ Hội tìm kiếm, phát huy và tuyên dương các tấm gương sinh viên có thành tích cao trong hoạt động thể dục, thể thao.",46226,,False,False,False,False,657,141,chunk_67,chunk_69
m_chunk_69,"Hoạt động tuyên truyền về các chương trình rèn luyện sức khoẻ, tinh thần thể thao được các cấp bộ Hội quan tâm đầu tư, chú trọng đổi mới và đa dạng phương thức. Việc tận dụng nền tảng công nghệ, sử dụng các thiết bị thông minh trong rèn luyện thể thao sinh viên đã được hình thành và phát triển nhanh chóng. Trong giai đoạn hạn chế tập trung đông người do ảnh hưởng của dịch bệnh Covid-19, Trung ương Hội Sinh viên Việt Nam tổ chức cuộc thi “Vượt qua nỗi sợ nCoV” và chỉ đạo các cấp bộ Hội phát động sinh viên tập luyện thể thao tại nhà, tổ chức các giải đi bộ, chạy bộ trực tuyến, tham gia các thử thách rèn luyện nhằm thích ứng kịp thời trong điều kiện dịch bệnh, tăng cường nhận thức về vai trò, tác dụng của luyện tập thể dục, thể thao trong việc bảo vệ, nâng cao sức khỏe. 6. Sinh viên chủ động hội nhập quốc tế",46885,,False,False,False,False,816,173,chunk_68,chunk_70
m_chunk_70,"6. Sinh viên chủ động hội nhập quốc tế Các hoạt động hỗ trợ, nâng cao nhận thức về hội nhập được các cấp bộ Hội triển khai theo nhiều hình thức đa dạng, phong phú và có bước phát triển mới về nội dung. Công tác Hội Sinh viên Việt Nam ngoài nước đạt được những kết quả rõ nét trong việc kết nối, định hướng, hỗ trợ, phát triển và mở rộng các tổ chức Đoàn, Hội thanh niên, sinh viên Việt Nam ở ngoài nước.",47664,,False,False,False,False,403,88,chunk_69,chunk_71
m_chunk_71,"Các cấp bộ Hội tiếp tục duy trì và thành lập mới các câu lạc bộ tin học, ngoại ngữ, kỹ năng, thường xuyên tổ chức các diễn đàn, các cuộc thi nhằm tạo môi trường giúp sinh viên trao đổi kiến thức, phương pháp học tập, nâng cao trình độ ngoại ngữ, đặc biệt là kỹ năng giao tiếp; đầu tư nhiều giải pháp thống kê, theo dõi, hỗ trợ học bổng, thi thử kiểm tra trình độ tiếng Anh cho hội viên, sinh viên. Các hoạt động trao đổi sinh viên, tìm hiểu văn hóa các nước được triển khai hiệu quả, thiết thực. Cụ thể hoá Đề án “Đề án dạy và học ngoại ngữ trong hệ thống giáo dục quốc dân giai đoạn 2008 - 2020” của Chính phủ và đề án “Nâng cao năng lực tiếng Anh cho thanh thiếu niên Việt Nam giai đoạn 2018 - 2022” của Trung ương Đoàn, Trung ương Hội Sinh viên Việt Nam đã tổ chức Hội thi “Olympic tiếng Anh học sinh, sinh viên toàn quốc”, thu hút sự tham gia của hơn 3 triệu lượt học sinh, sinh viên.",48071,,False,False,False,False,888,192,chunk_70,chunk_72
m_chunk_72,"Các cơ sở Hội ở ngoài nước đã phát huy hiệu quả vai trò nòng cốt trong các hoạt động cộng đồng, góp phần tăng cường khối đại đoàn kết dân tộc, hướng về quê hương, đóng góp vào sự nghiệp xây dựng và bảo vệ Tổ quốc. Hội Sinh viên Việt Nam ở nước ngoài tổ chức nhiều hoạt động quy mô nhằm tập hợp thanh niên, sinh viên Việt Nam ở nước ngoài, đồng thời quảng bá hình ảnh đất nước, con người Việt Nam đến với bạn bè quốc tế như: chương trình Tết Cộng đồng, giải bóng đá sinh viên, Ngày văn hóa Việt Nam ở các nước, các cuộc thi tìm kiếm tài năng, các chương trình dạy tiếng Việt cho con em kiều bào… Định kỳ hằng năm, Trung ương Hội Sinh viên Việt Nam phối hợp với Đại sứ quán Việt Nam tại các nước chỉ đạo tổ chức “Liên hoan thanh niên, sinh viên Việt Nam tại Châu Âu”. Các hoạt động giao lưu, kết nối, trao đổi thông tin, chia sẻ mô hình hoạt động giữa Hội Sinh viên Việt Nam ở nước ngoài với các Hội Sinh viên Việt Nam các tỉnh, thành phố được duy trì triển khai thường xuyên.",48961,,False,False,False,False,974,211,chunk_71,chunk_73
m_chunk_73,"II. CHƯƠNG TRÌNH TƯ VẤN, HỖ TRỢ SINH VIÊN",49937,,False,False,False,False,41,9,chunk_72,chunk_74
m_chunk_74,"Trong nhiệm kỳ, các hoạt động tư vấn, hỗ trợ sinh viên tiếp tục được các cấp bộ Hội quan tâm và triển khai xuyên suốt, tập trung cao điểm vào dịp đầu năm học mới, Tết Nguyên đán và thời điểm xảy ra dịch bệnh, thiên tai. Từ đó đã phát huy tốt vai trò người bạn đồng hành đáng tin cậy với sinh viên, đặc biệt trong giai đoạn cao điểm dịch bệnh Covid-19 và giãn cách xã hội. Tổ chức Hội đã chủ động kết nối, ký kết chương trình phối hợp theo giai đoạn với các đơn vị doanh nghiệp, tổ chức nhằm tối ưu hoá nguồn lực hỗ trợ cho sinh viên; đồng thời đẩy mạnh công tác tư vấn tâm lý, chăm sóc sức khoẻ tâm thần cho sinh viên, nhất là thời điểm hậu Covid-19. Việc ứng dụng công nghệ thông tin, chuyển đổi số trong kết nối, phân bổ, quản lý nguồn lực đã góp phần quan trọng đảm bảo hỗ trợ kịp thời, đúng đối tượng, thiết thực, hiệu quả. Trung tâm Hỗ trợ và phát triển sinh viên Việt Nam phát huy tốt vai trò tham mưu, triển khai các hoạt động tư vấn, đồng hành, chăm lo sinh viên.",49980,,False,False,False,False,971,210,chunk_73,chunk_75
m_chunk_75,"Hội Sinh viên Việt Nam các cấp thường xuyên khảo sát, nắm bắt nhu cầu việc làm của hội viên, sinh viên; cung cấp thông tin thị trường lao động và dự báo nhu cầu nhân lực cho sinh viên. Công tác tổ chức các hoạt động tập huấn, bổ trợ kiến thức, kỹ năng thực hành xã hội, nhất là kỹ năng giao tiếp, kỹ năng làm việc tiếp tục được triển khai thường xuyên với chất lượng cao hơn. Nhiệm kỳ 2018 - 2023, các cấp bộ Hội đẩy mạnh triển khai các giải pháp thúc đẩy tinh thần khởi nghiệp sáng tạo trong sinh viên; triển khai hiệu quả Đề án “Hỗ trợ học sinh, sinh viên khởi nghiệp đến năm 2025” của Thủ tướng Chính phủ. Trung ương Hội Sinh viên tổ chức, phối hợp tổ chức, triển khai có hiệu quả các hoạt động: Cuộc thi Kỹ năng quản lý tài chính, chương trình “Chắp cánh Sinh viên khởi nghiệp”, Chương trình “Kỹ năng quản lý tài chính”; Dự án “Student shop”.",50953,,False,False,False,False,846,177,chunk_74,chunk_76
m_chunk_76,"Hoạt động văn hóa, nghệ thuật trong sinh viên được các cấp bộ Hội tích cực triển khai với đa dạng các hoạt động. Duy trì và phát huy có hiệu quả các Câu lạc bộ, đội nhóm văn hóa, nghệ thuật quần chúng trong sinh viên, các mô hình định hướng giá trị thẩm mỹ cho sinh viên. Từ năm học 2021 - 2022, Trung ương Hội Sinh viên Việt Nam triển khai Chương trình chào năm học mới Unitour định kỳ hằng năm tại hơn 30 tỉnh, thành phố; tổ chức Chương trình “Chào tân sinh viên S-Fest 2022” gồm chuỗi các hoạt động S-Running, Esport Showmatch, S-Dance và đêm nhạc hội S-Fest.",51801,,False,False,False,False,562,115,chunk_75,chunk_77
m_chunk_77,"Giai đoạn 2019 - 2022, các cấp bộ Hội tập trung tối đa các điều kiện, nguồn lực tổ chức các hoạt động hỗ trợ hội viên, sinh viên, người dân vượt qua đại dịch Covid-19. Nhiều hoạt động tiêu biểu đã được triển khai hiệu quả như: triển khai các đội hình tiêm vắcxin, đội hình tình nguyện hỗ trợ các hoạt động phòng, chống, thích ứng với dịch Covid-19, đội hình sinh viên tình nguyện hỗ trợ công tác phòng, chống dịch Covid-19 tại các tỉnh, thành; triển khai các hoạt động đi thăm, hỗ trợ thiết bị bảo hộ, nhu yếu phẩm, học bổng cho sinh viên các tỉnh bị ảnh hưởng nặng bởi dịch bệnh. Hội Sinh viên Việt Nam ở nước ngoài tổ chức phối hợp với cơ quan đại diện ngoại giao Việt Nam ở các nước hỗ trợ sinh viên tại vùng tâm dịch có mong muốn trở về nước; tổ chức các đợt quyên góp, ủng hộ đồng bào trong dịch Covid-19; phối hợp với Đại sứ quán tổ chức các hoạt động chăm lo dịp Tết cho du học sinh tại các nước. III. CHƯƠNG TRÌNH XÂY DỰNG HỘI SINH VIÊN VIỆT NAM VỮNG MẠNH 1. Công tác tổ chức cơ sở Hội",52365,,False,False,False,False,993,212,chunk_76,chunk_78
m_chunk_78,"III. CHƯƠNG TRÌNH XÂY DỰNG HỘI SINH VIÊN VIỆT NAM VỮNG MẠNH 1. Công tác tổ chức cơ sở Hội Công tác tuyên truyền, giới thiệu tổ chức Hội Sinh viên Việt Nam được các cấp bộ Hội quan tâm triển khai thông qua các hình thức như “Tuần sinh hoạt công dân” đầu năm học, chương trình chào tân sinh viên, đối thoại trực tiếp giữa tân sinh viên với cán bộ Hội chủ chốt các cấp. Bên cạnh đó, tổ chức sôi nổi các hoạt động chào mừng kỷ niệm Ngày truyền thống học sinh, sinh viên và Hội Sinh viên Việt Nam nhằm tuyên truyền, giới thiệu rộng rãi hình ảnh tổ chức Hội Sinh viên Việt Nam đến với sinh viên, nhà trường và toàn xã hội. Trung ương Hội Sinh viên Việt Nam tổ chức chương trình “Hiến kế sinh viên” tạo đợt sinh hoạt sâu rộng trong hội viên, sinh viên Việt Nam đóng góp, hiến kế xây dựng Hội Sinh viên Việt Nam vững mạnh, phát triển.",53270,,False,False,False,False,861,174,chunk_77,chunk_79
m_chunk_79,"Các cơ sở Hội đảm bảo vai trò nòng cốt chính trị của Đoàn Thanh niên các cấp. Hội Sinh viên Việt Nam đã tham gia tích cực trong việc đóng góp ý kiến sửa đổi Nghị định, hằng năm gửi báo cáo tổ chức hoạt động tới Bộ Nội vụ, Bộ Giáo dục và Đào tạo. Hội Sinh viên các cấp tích cực, chủ động tham mưu cấp ủy Đảng, chính quyền từng bước tháo gỡ khó khăn, thành lập Hội Sinh viên Việt Nam các trường, Hội Sinh viên Việt Nam ở nước ngoài. Số lượng cơ sở Hội mới được thành lập vượt chỉ tiêu nhiệm kỳ. Trong nhiệm kỳ, Hội Sinh viên Việt Nam đã thành lập 02 Hội Sinh viên Việt Nam cấp tỉnh (Hội Sinh viên Việt Nam tỉnh Cà Mau, Bạc Liêu); 05 Hội Sinh viên Việt Nam ngoài nước (Hội Sinh viên Việt Nam tại Australia, Italia, Singapore, NewZealand, Áo); 11 Hội Sinh viên Việt Nam cấp trường",54136,,False,False,False,False,776,166,chunk_78,chunk_80
m_chunk_80,". Tính đến tháng hết tháng 11/2023, cơ cấu tổ chức Hội Sinh viên Việt Nam gồm 30 Hội Sinh viên Việt Nam cấp tỉnh, thành phố; 13 Hội Sinh viên Việt Nam ở nước ngoài; 39 Hội Sinh viên Việt Nam các trường trực thuộc Trung ương; 245 Hội Sinh viên Việt Nam các trường trực thuộc Hội Sinh viên Việt Nam các tỉnh, thành phố. Công tác kết nối Hội Sinh viên ở trong và ngoài nước có bước phát triển vượt bậc.",54912,,False,False,False,False,399,85,chunk_79,chunk_81
m_chunk_81,"Việc phát triển các câu lạc bộ, đội, nhóm tiếp tục được xem như giải pháp hiệu quả trong việc thu hút sinh viên tham gia các hoạt động của Hội. Cùng với việc gia tăng số lượng, việc nâng cao chất lượng hoạt động của các câu lạc bộ, đội, nhóm cũng được quan tâm đúng mức. Trong công tác điều hành, quản lý, việc ứng dụng công nghệ thông tin, chuyển đổi số được đẩy mạnh, tối ưu hoá thông qua các mô hình, giải pháp như: triển khai ứng dụng Đại hội Hội Sinh viên trong vận hành, quản lý đại hội Hội Sinh viên các cấp; triển khai hệ thống “Văn phòng điện tử” từng bước số hóa và áp dụng công nghệ thông tin trong công tác thông tin, báo cáo, triển khai “Chatbot - Cán bộ Hội Sinh viên Việt Nam” trên nền tảng ứng dụng mạng xã hội Facebook. 2. Công tác hội viên",55313,,False,False,False,False,757,161,chunk_80,chunk_82
m_chunk_82,"2. Công tác hội viên Công tác theo dõi, quản lý hội viên được các cấp bộ Hội tiếp tục đổi mới theo hướng ứng dụng công nghệ thông tin, xây dựng cơ sở dữ liệu hội viên. Trung ương Hội Sinh viên Việt Nam xây dựng Ứng dụng Sinh viên Việt Nam với các tiện ích trong công tác quản lý tổ chức cơ sở Hội, quản lý hội viên, quản lý sự kiện, quản lý học bổng, quản lý khen thưởng. Nhiều đơn vị cấp tỉnh, cấp trường chủ động, triển khai tốt việc ứng dụng công nghệ thông tin trong quản lý hội viên và các hoạt động của Hội. Trong nhiệm kỳ, có 1.521.740 hội viên được kết nạp, tăng cao so với nhiệm kỳ X. Công tác kết nạp hội viên thực hiện đúng nguyên tắc, qui trình và thủ tục theo Điều lệ và Hướng dẫn thực hiện Điều lệ Hội.",56052,,False,False,False,False,716,157,chunk_81,chunk_83
